degree,word,numerator,denominator
12,XXXYXYXXYYXY,151,51840
12,XXXYXYXXYYYX,-31,25920
12,XXXYXYXXYYYY,1,69120
12,XXXYXYXYXXXX,1,69120
12,XXXYXYXYXXXY,1,20736
12,XXXYXYXYXXYX,-37,103680
12,XXXYXYXYXXYY,-37,103680
12,XXXYXYXYXYXX,17,25920
12,XXXYXYXYXYXY,653,414720
12,XXXYXYXYXYYX,-109,414720
12,XXXYXYXYXYYY,1,1080
12,XXXYXYXYYXXX,-1,3456
12,XXXYXYXYYXXY,-157,414720
12,XXXYXYXYYXYX,-763,414720
12,XXXYXYXYYXYY,-37,10368
12,XXXYXYXYYYXX,7,5184
12,XXXYXYXYYYXY,437,103680
12,XXXYXYXYYYYX,-157,103680
12,XXXYXYXYYYYY,13,345600
12,XXXYXYYXXXXX,-1,115200
12,XXXYXYYXXXXY,-19,103680
12,XXXYXYYXXXYX,41,103680
12,XXXYXYYXXXYY,41,103680
12,XXXYXYYXXYXX,-7,25920
12,XXXYXYYXXYXY,-553,414720
12,XXXYXYYXXYYX,329,414720
12,XXXYXYYXXYYY,-1,5760
12,XXXYXYYXYXXY,473,414720
12,XXXYXYYXYXYX,-125,82944
12,XXXYXYYXYXYY,-19,25920
12,XXXYXYYXYYXX,19,51840
12,XXXYXYYXYYXY,43,20736
12,XXXYXYYXYYYX,-139,103680
12,XXXYXYYXYYYY,-7,69120
12,XXXYXYYYXXXX,1,69120
12,XXXYXYYYXXXY,-41,51840
12,XXXYXYYYXXYX,19,12960
12,XXXYXYYYXXYY,19,12960
12,XXXYXYYYXYXX,-49,103680
12,XXXYXYYYXYXY,-743,207360
12,XXXYXYYYXYYX,547,207360
12,XXXYXYYYXYYY,17,34560
12,XXXYXYYYYXXX,-1,6912
12,XXXYXYYYYXXY,83,207360
12,XXXYXYYYYXYX,-211,207360
12,XXXYXYYYYXYY,-83,103680
12,XXXYXYYYYYXX,19,103680
12,XXXYXYYYYYXY,121,259200
12,XXXYXYYYYYYX,-13,129600
12,XXXYXYYYYYYY,-11,1451520
12,XXXYYXXXXXXX,1,1451520
12,XXXYYXXXXXXY,-1,64800
12,XXXYYXXXXXYX,19,259200
12,XXXYYXXXXXYY,19,259200
12,XXXYYXXXXYXX,-11,103680
12,XXXYYXXXXYXY,-7,207360
12,XXXYYXXXXYYX,-37,207360
12,XXXYYXXXXYYY,-11,103680
12,XXXYYXXXYXXX,1,20736
12,XXXYYXXXYXXY,-25,41472
12,XXXYYXXXYXYX,53,41472
12,XXXYYXXXYXYY,25,20736
12,XXXYYXXXYYXX,-11,20736
12,XXXYYXXXYYXY,-25,10368
12,XXXYYXXXYYYX,7,5184
12,XXXYYXXXYYYY,1,13824
12,XXXYYXXYXXXX,1,69120
12,XXXYYXXYXXXY,83,103680
12,XXXYYXXYXXYX,-163,103680
12,XXXYYXXYXXYY,-163,103680
12,XXXYYXXYXYXX,43,51840
12,XXXYYXXYXYXY,1607,414720
12,XXXYYXXYXYYX,-919,414720
12,XXXYYXXYXYYY,1,17280
12,XXXYYXXYYXXY,41,414720
12,XXXYYXXYYXYX,-77,82944
12,XXXYYXXYYXYY,-43,25920
12,XXXYYXXYYYXX,43,51840
12,XXXYYXXYYYXY,55,20736
12,XXXYYXXYYYYX,-103,103680
12,XXXYYXXYYYYY,1,13824
12,XXXYYXYXXXXX,-1,115200
12,XXXYYXYXXXXY,-49,103680
12,XXXYYXYXXXYX,131,103680
12,XXXYYXYXXXYY,131,103680
12,XXXYYXYXXYXX,-59,51840
12,XXXYYXYXXYXY,-1003,414720
12,XXXYYXYXXYYX,59,414720
12,XXXYYXYXXYYY,-1,960
12,XXXYYXYXYXXX,1,3456
12,XXXYYXYXYXXY,-949,414720
12,XXXYYXYXYXYX,2669,414720
12,XXXYYXYXYXYY,77,10368
12,XXXYYXYXYYXX,-17,5184
12,XXXYYXYXYYXY,-1207,103680
12,XXXYYXYXYYYX,527,103680
12,XXXYYXYXYYYY,-7,69120
12,XXXYYXYYXXXX,1,69120
12,XXXYYXYYXXXY,73,51840
12,XXXYYXYYXXYX,-61,25920
12,XXXYYXYYXXYY,-61,25920
12,XXXYYXYYXYXX,59,103680
12,XXXYYXYYXYXY,1093,207360
12,XXXYYXYYXYYX,-857,207360
12,XXXYYXYYXYYY,-43,34560
12,XXXYYXYYYXXX,1,2304
12,XXXYYXYYYXXY,-73,207360
12,XXXYYXYYYXYX,569,207360
12,XXXYYXYYYXYY,361,103680
12,XXXYYXYYYYXX,-113,103680
12,XXXYYXYYYYXY,-83,25920
12,XXXYYXYYYYYX,53,51840
12,XXXYYXYYYYYY,11,1036800
12,XXXYYYXXXXXX,-1,1036800
12,XXXYYYXXXXXY,37,259200
12,XXXYYYXXXXYX,-11,25920
12,XXXYYYXXXXYY,-11,25920
12,XXXYYYXXXYXX,43,103680
12,XXXYYYXXXYXY,37,41472
12,XXXYYYXXXYYX,-13,207360
12,XXXYYYXXXYYY,43,103680
12,XXXYYYXXYXXX,-1,6912
12,XXXYYYXXYXXY,79,207360
12,XXXYYYXXYXYX,-347,207360
12,XXXYYYXXYXYY,-223,103680
12,XXXYYYXXYYXX,89,103680
12,XXXYYYXXYYXY,151,51840
12,XXXYYYXXYYYX,-31,25920
12,XXXYYYXXYYYY,1,69120
12,XXXYYYXYXXXX,1,69120
12,XXXYYYXYXXXY,1,5184
12,XXXYYYXYXXYX,-41,51840
12,XXXYYYXYXXYY,-41,51840
12,XXXYYYXYXYXX,113,103680
12,XXXYYYXYXYXY,439,207360
12,XXXYYYXYXYYX,13,207360
12,XXXYYYXYXYYY,47,34560
12,XXXYYYXYYXXX,-1,2304
12,XXXYYYXYYXXY,-11,207360
12,XXXYYYXYYXYX,-629,207360
12,XXXYYYXYYXYY,-101,20736
12,XXXYYYXYYYXX,37,20736
12,XXXYYYXYYYXY,143,25920
12,XXXYYYXYYYYX,-101,51840
12,XXXYYYXYYYYY,13,345600
12,XXXYYYYXXXXX,-1,115200
12,XXXYYYYXXXXY,-17,51840
12,XXXYYYYXXXYX,43,51840
12,XXXYYYYXXXYY,43,51840
12,XXXYYYYXXYXX,-73,103680
12,XXXYYYYXXYXY,-389,207360
12,XXXYYYYXXYYX,97,207360
12,XXXYYYYXXYYY,-7,11520
12,XXXYYYYXYXXX,1,6912
12,XXXYYYYXYXXY,-71,207360
12,XXXYYYYXYXYX,83,41472
12,XXXYYYYXYXYY,299,103680
12,XXXYYYYXYYXX,-127,103680
12,XXXYYYYXYYXY,-5,1296
12,XXXYYYYXYYYX,73,51840
12,XXXYYYYXYYYY,-7,69120
12,XXXYYYYYXXXX,1,69120
12,XXXYYYYYXXXY,23,103680
12,XXXYYYYYXXYX,-43,103680
12,XXXYYYYYXXYY,-43,103680
12,XXXYYYYYXYXX,13,51840
12,XXXYYYYYXYXY,43,51840
12,XXXYYYYYXYYX,-17,51840
12,XXXYYYYYXYYY,1,17280
12,XXXYYYYYYXXY,-1,51840
12,XXXYYYYYYXYX,1,25920
12,XXXYYYYYYXYY,1,25920
12,XXXYYYYYYYXX,-1,51840
12,XXXYYYYYYYXY,-7,129600
12,XXXYYYYYYYYX,1,64800
12,XXXYYYYYYYYY,-1,2903040
12,XXYXXXXXXXXX,1,8709120
12,XXYXXXXXXXXY,1,403200
12,XXYXXXXXXXYX,-1,151200
12,XXYXXXXXXXYY,-1,151200
12,XXYXXXXXYXXX,1,51840
12,XXYXXXXXYXXY,1,8640
12,XXYXXXXXYXYX,-1,5760
12,XXYXXXXXYXYY,-1,5760
12,XXYXXXXXYYXX,1,8640
12,XXYXXXXXYYXY,7,17280
12,XXYXXXXXYYYX,-1,5760
12,XXYXXXXXYYYY,1,51840
12,XXYXXXXYXXXX,-1,41472
12,XXYXXXXYXXXY,-1,2880
12,XXYXXXXYXXYX,13,17280
12,XXYXXXXYXXYY,13,17280
12,XXYXXXXYXYXX,-7,11520
12,XXYXXXXYXYXY,-119,69120
12,XXYXXXXYXYYX,7,13824
12,XXYXXXXYXYYY,-43,103680
12,XXYXXXXYYXXX,11,103680
12,XXYXXXXYYXXY,-1,13824
12,XXYXXXXYYXYX,23,23040
12,XXYXXXXYYXYY,53,34560
12,XXYXXXXYYYXX,-7,11520
12,XXYXXXXYYYXY,-17,8640
12,XXYXXXXYYYYX,13,17280
12,XXYXXXXYYYYY,-1,41472
12,XXYXXXYXXXXX,11,1036800
12,XXYXXXYXXXXY,1,2160
12,XXYXXXYXXXYX,-11,8640
12,XXYXXXYXXXYY,-11,8640
12,XXYXXXYXXYXX,43,34560
12,XXYXXXYXXYXY,37,13824
12,XXYXXXYXXYYX,-13,69120
12,XXYXXXYXXYYY,119,103680
12,XXYXXXYXYXXX,-43,103680
12,XXYXXXYXYXXY,59,69120
12,XXYXXXYXYXYX,-283,69120
12,XXYXXXYXYXYY,-181,34560
12,XXYXXXYXYYXX,23,11520
12,XXYXXXYXYYXY,25,3456
12,XXYXXXYXYYYX,-7,2160
12,XXYXXXYXYYYY,-17,207360
12,XXYXXXYYXXXX,7,207360
12,XXYXXXYYXXXY,-7,17280
12,XXYXXXYYXXYX,1,2160
12,XXYXXXYYXXYY,1,2160
12,XXYXXXYYXYXX,17,34560
12,XXYXXXYYXYXY,-17,23040
12,XXYXXXYYXYYX,119,69120
12,XXYXXXYYXYYY,143,103680
12,XXYXXXYYYXXX,-43,103680
12,XXYXXXYYYXXY,-19,207360
12,XXYXXXYYYXYX,-517,207360
12,XXYXXXYYYXYY,-407,103680
12,XXYXXXYYYYXX,139,103680
12,XXYXXXYYYYXY,83,20736
12,XXYXXXYYYYYX,-137,103680
12,XXYXXXYYYYYY,7,345600
12,XXYXXYXXXXXX,-1,1036800
12,XXYXXYXXXXXY,-47,172800
12,XXYXXYXXXXYX,11,11520
12,XXYXXYXXXXYY,11,11520
12,XXYXXYXXXYXX,-43,34560
12,XXYXXYXXXYXY,-113,69120
12,XXYXXYXXXYYX,-59,69120
12,XXYXXYXXXYYY,-43,34560
12,XXYXXYXXYXXX,73,103680
12,XXYXXYXXYXXY,-1,512
12,XXYXXYXXYXYX,443,69120
12,XXYXXYXXYXYY,47,6912
12,XXYXXYXXYYXX,-3,1280
12,XXYXXYXXYYXY,-37,3456
12,XXYXXYXXYYYX,13,2160
12,XXYXXYXXYYYY,119,207360
12,XXYXXYXYXXXX,-31,207360
12,XXYXXYXYXXXY,41,34560
12,XXYXXYXYXXYX,-53,34560
12,XXYXXYXYXXYY,-53,34560
12,XXYXXYXYXYXX,-1,720
12,XXYXXYXYXYXY,37,9216
12,XXYXXYXYXYYX,-313,46080
12,XXYXXYXYXYYY,-13,3240
12,XXYXXYXYYXXX,59,51840
12,XXYXXYXYYXXY,1,27648
12,XXYXXYXYYXYX,803,138240
12,XXYXXYXYYXYY,143,17280
12,XXYXXYXYYYXX,-7,2880
12,XXYXXYXYYYXY,-47,6912
12,XXYXXYXYYYYX,67,34560
12,XXYXXYXYYYYY,-11,1036800
12,XXYXXYYXXXXX,1,1036800
12,XXYXXYYXXXXY,1,11520
12,XXYXXYYXXXYX,-7,34560
12,XXYXXYYXXXYY,-7,34560
12,XXYXXYYXXYXY,193,138240
12,XXYXXYYXXYYX,-193,138240
12,XXYXXYYXXYYY,1,10368
12,XXYXXYYXYXXX,7,25920
12,XXYXXYYXYXXY,-109,27648
12,XXYXXYYXYXYX,323,46080
12,XXYXXYYXYXYY,23,4320
12,XXYXXYYXYYXX,-13,5760
12,XXYXXYYXYYXY,-409,34560
12,XXYXXYYXYYYX,253,34560
12,XXYXXYYXYYYY,25,41472
12,XXYXXYYYXXXX,-31,207360
12,XXYXXYYYXXXY,23,8640
12,XXYXXYYYXXYX,-17,3456
12,XXYXXYYYXXYY,-17,3456
12,XXYXXYYYXYXX,11,11520
12,XXYXXYYYXYXY,871,69120
12,XXYXXYYYXYYX,-739,69120
12,XXYXXYYYXYYY,-281,103680
12,XXYXXYYYYXXX,73,103680
12,XXYXXYYYYXXY,-107,69120
12,XXYXXYYYYXYX,7,1536
12,XXYXXYYYYXYY,1,256
12,XXYXXYYYYYXX,-31,34560
12,XXYXXYYYYYXY,-391,172800
12,XXYXXYYYYYYX,3,6400
12,XXYXXYYYYYYY,13,1451520
12,XXYXYXXXXXXX,1,1451520
12,XXYXYXXXXXXY,7,86400
12,XXYXYXXXXXYX,-1,2700
12,XXYXYXXXXXYY,-1,2700
12,XXYXYXXXXYXX,7,11520
12,XXYXYXXXXYXY,1,2560
12,XXYXYXXXXYYX,19,23040
12,XXYXYXXXXYYY,7,11520
12,XXYXYXXXYXXX,-41,103680
12,XXYXYXXXYXXY,121,69120
12,XXYXYXXXYXYX,-103,23040
12,XXYXYXXXYXYY,-49,11520
12,XXYXYXXXYYXX,53,34560
12,XXYXYXXXYYXY,67,8640
12,XXYXYXXXYYYX,-3,640
12,XXYXYXXXYYYY,-97,207360
12,XXYXYXXYXXXX,11,207360
12,XXYXYXXYXXXY,-61,34560
12,XXYXYXXYXXYX,97,34560
12,XXYXYXXYXXYY,97,34560
12,XXYXYXXYXYXY,-373,46080
12,XXYXYXXYXYYX,373,46080
12,XXYXYXXYXYYY,7,2592
12,XXYXYXXYYXXX,-43,51840
12,XXYXYXXYYXXY,-1,138240
12,XXYXYXXYYXYX,-343,138240
12,XXYXYXXYYXYY,-43,17280
12,XXYXYXXYYYXY,-37,34560
12,XXYXYXXYYYYX,37,34560
12,XXYXYXXYYYYY,-5,41472
12,XXYXYXYXXXXX,31,1036800
12,XXYXYXYXXXXY,7,11520
12,XXYXYXYXXXYX,-49,34560
12,XXYXYXYXXXYY,-49,34560
12,XXYXYXYXXYXX,1,720
12,XXYXYXYXXYXY,71,27648
12,XXYXYXYXXYYX,29,138240
12,XXYXYXYXXYYY,47,51840
12,XXYXYXYXYXXX,-17,25920
12,XXYXYXYXYXXY,893,138240
12,XXYXYXYXYXYX,-2021,138240
12,XXYXYXYXYXYY,-31,2160
12,XXYXYXYXYYXX,107,17280
12,XXYXYXYXYYXY,7,256
12,XXYXYXYXYYYX,-517,34560
12,XXYXYXYXYYYY,-157,207360
12,XXYXYXYYXXXX,47,207360
12,XXYXYXYYXXXY,-41,8640
12,XXYXYXYYXXYX,17,1920
12,XXYXYXYYXXYY,17,1920
12,XXYXYXYYXYXX,-73,34560
12,XXYXYXYYXYXY,-1441,69120
12,XXYXYXYYXYYX,383,23040
12,XXYXYXYYXYYY,433,103680
12,XXYXYXYYYXXX,-113,103680
12,XXYXYXYYYXXY,13,7680
12,XXYXYXYYYXYX,-469,69120
12,XXYXYXYYYXYY,-239,34560
12,XXYXYXYYYYXX,7,3840
12,XXYXYXYYYYXY,17,3456
12,XXYXYXYYYYYX,-11,8640
12,XXYXYXYYYYYY,11,1036800
12,XXYXYYXXXXXX,-1,1036800
12,XXYXYYXXXXXY,-11,86400
12,XXYXYYXXXXYX,7,17280
12,XXYXYYXXXXYY,7,17280
12,XXYXYYXXXYXX,-17,34560
12,XXYXYYXXXYXY,-61,69120
12,XXYXYYXXXYYX,-7,69120
12,XXYXYYXXXYYY,-17,34560
12,XXYXYYXXYXXX,31,103680
12,XXYXYYXXYXXY,-83,69120
12,XXYXYYXXYXYX,17,4608
12,XXYXYYXXYXYY,47,11520
12,XXYXYYXXYYXX,-11,6912
12,XXYXYYXXYYXY,-7,1080
12,XXYXYYXXYYYX,19,5760
12,XXYXYYXXYYYY,7,41472
12,XXYXYYXYXXXX,-5,41472
12,XXYXYYXYXXXY,7,5760
12,XXYXYYXYXXYX,-7,2160
12,XXYXYYXYXXYY,-7,2160
12,XXYXYYXYXYXX,73,34560
12,XXYXYYXYXYXY,317,69120
12,XXYXYYXYXYYX,-5,13824
12,XXYXYYXYXYYY,127,103680
12,XXYXYYXYYXXX,-59,103680
12,XXYXYYXYYXXY,7,69120
12,XXYXYYXYYXYX,-119,69120
12,XXYXYYXYYXYY,-53,34560
12,XXYXYYXYYYXX,-1,11520
12,XXYXYYXYYYXY,-17,17280
12,XXYXYYXYYYYX,7,8640
12,XXYXYYXYYYYY,-161,1036800
12,XXYXYYYXXXXX,31,1036800
12,XXYXYYYXXXYX,1,1728
12,XXYXYYYXXXYY,1,1728
12,XXYXYYYXXYXX,-11,11520
12,XXYXYYYXXYXY,-7,69120
12,XXYXYYYXXYYX,-25,13824
12,XXYXYYYXXYYY,-149,103680
12,XXYXYYYXYXXX,49,103680
12,XXYXYYYXYXXY,59,69120
12,XXYXYYYXYXYX,7,23040
12,XXYXYYYXYXYY,31,34560
12,XXYXYYYXYYXX,1,3840
12,XXYXYYYXYYXY,49,17280
12,XXYXYYYXYYYX,-1,432
12,XXYXYYYXYYYY,-13,207360
12,XXYXYYYYXXXX,11,207360
12,XXYXYYYYXXXY,-7,11520
12,XXYXYYYYXXYX,37,34560
12,XXYXYYYYXXYY,37,34560
12,XXYXYYYYXYXY,-5,1728
12,XXYXYYYYXYYX,5,1728
12,XXYXYYYYXYYY,5,5184
12,XXYXYYYYYXXX,-13,51840
12,XXYXYYYYYXXY,1,2880
12,XXYXYYYYYXYX,-5,3456
12,XXYXYYYYYXYY,-5,3456
12,XXYXYYYYYYXX,1,2880
12,XXYXYYYYYYXY,77,86400
12,XXYXYYYYYYYX,-17,86400
12,XXYXYYYYYYYY,11,2903040
12,XXYYXXXXXXXX,-1,2903040
12,XXYYXXXXXXXY,-17,1209600
12,XXYYXXXXXXYX,11,172800
12,XXYYXXXXXXYY,11,172800
12,XXYYXXXXXYXX,-1,8640
12,XXYYXXXXXYXY,-1,8640
12,XXYYXXXXXYYX,-1,8640
12,XXYYXXXXXYYY,-1,8640
12,XXYYXXXXYXXX,1,10368
12,XXYYXXXXYXYX,1,3456
12,XXYYXXXXYXYY,1,3456
12,XXYYXXXXYYXY,-1,3456
12,XXYYXXXXYYYX,1,3456
12,XXYYXXXXYYYY,1,10368
12,XXYYXXXYXXXX,-7,207360
12,XXYYXXXYXXXY,-7,17280
12,XXYYXXXYXXYX,11,8640
12,XXYYXXXYXXYY,11,8640
12,XXYYXXXYXYXX,-53,34560
12,XXYYXXXYXYXY,-163,69120
12,XXYYXXXYXYYX,-49,69120
12,XXYYXXXYXYYY,-179,103680
12,XXYYXXXYYXXX,11,20736
12,XXYYXXXYYXXY,-1,7680
12,XXYYXXXYYXYX,5,1536
12,XXYYXXXYYXYY,161,34560
12,XXYYXXXYYYXX,-53,34560
12,XXYYXXXYYYXY,-5,1152
12,XXYYXXXYYYYX,11,8640
12,XXYYXXXYYYYY,-7,207360
12,XXYYXXYXXXXX,1,1036800
12,XXYYXXYXXXXY,1,1440
12,XXYYXXYXXXYX,-19,8640
12,XXYYXXYXXXYY,-19,8640
12,XXYYXXYXXYXX,3,1280
12,XXYYXXYXXYXY,281,69120
12,XXYYXXYXXYYX,43,69120
12,XXYYXXYXXYYY,253,103680
12,XXYYXXYXYXXX,-89,103680
12,XXYYXXYXYXXY,5,4608
12,XXYYXXYXYXYX,-467,69120
12,XXYYXXYXYXYY,-101,11520
12,XXYYXXYXYYXX,107,34560
12,XXYYXXYXYYXY,179,17280
12,XXYYXXYXYYYX,-1,240
12,XXYYXXYXYYYY,-19,207360
12,XXYYXXYYXXXX,1,41472
12,XXYYXXYYXXXY,-1,5760
12,XXYYXXYYXXYX,-1,2160
12,XXYYXXYYXXYY,-1,2160
12,XXYYXXYYXYXX,11,6912
12,XXYYXXYYXYXY,-1,4608
12,XXYYXXYYXYYX,47,13824
12,XXYYXXYYXYYY,277,103680
12,XXYYXXYYYXXX,-89,103680
12,XXYYXXYYYXXY,43,69120
12,XXYYXXYYYXYX,-121,23040
12,XXYYXXYYYXYY,-77,11520
12,XXYYXXYYYYXX,71,34560
12,XXYYXXYYYYXY,13,2160
12,XXYYXXYYYYYX,-11,5760
12,XXYYXXYYYYYY,-19,1036800
12,XXYYXYXXXXXX,-1,1036800
12,XXYYXYXXXXXY,-1,2400
12,XXYYXYXXXXYX,13,8640
12,XXYYXYXXXXYY,13,8640
12,XXYYXYXXXYXX,-23,11520
12,XXYYXYXXXYXY,-11,4608
12,XXYYXYXXXYYX,-37,23040
12,XXYYXYXXXYYY,-23,11520
12,XXYYXYXXYXXX,23,20736
12,XXYYXYXXYXXY,-187,69120
12,XXYYXYXXYXYX,631,69120
12,XXYYXYXXYXYY,329,34560
12,XXYYXYXXYYXX,-107,34560
12,XXYYXYXXYYXY,-43,2880
12,XXYYXYXXYYYX,151,17280
12,XXYYXYXXYYYY,203,207360
12,XXYYXYXYXXXX,-37,207360
12,XXYYXYXYXXXY,5,6912
12,XXYYXYXYXXYX,17,11520
12,XXYYXYXYXXYY,17,11520
12,XXYYXYXYXYXX,-107,17280
12,XXYYXYXYXYXY,251,138240
12,XXYYXYXYXYYX,-1963,138240
12,XXYYXYXYXYYY,-547,51840
12,XXYYXYXYYXXX,17,5184
12,XXYYXYXYYXXY,-139,138240
12,XXYYXYXYYXYX,2339,138240
12,XXYYXYXYYXYY,19,864
12,XXYYXYXYYYXX,-7,1152
12,XXYYXYXYYYXY,-571,34560
12,XXYYXYXYYYYX,151,34560
12,XXYYXYXYYYYY,139,1036800
12,XXYYXYYXXXXX,-29,1036800
12,XXYYXYYXXXXY,7,11520
12,XXYYXYYXXXYX,-79,34560
12,XXYYXYYXXXYY,-79,34560
12,XXYYXYYXXYXX,13,5760
12,XXYYXYYXXYXY,125,27648
12,XXYYXYYXXYYX,-1,138240
12,XXYYXYYXXYYY,19,6480
12,XXYYXYYXYXXX,-19,51840
12,XXYYXYYXYXXY,-593,138240
12,XXYYXYYXYXYX,49,15360
12,XXYYXYYXYXYY,-19,17280
12,XXYYXYYXYYXY,-301,34560
12,XXYYXYYXYYYX,301,34560
12,XXYYXYYXYYYY,263,207360
12,XXYYXYYYXXXX,-73,207360
12,XXYYXYYYXXXY,5,1728
12,XXYYXYYYXXYX,-91,17280
12,XXYYXYYYXXYY,-91,17280
12,XXYYXYYYXYXX,-1,3840
12,XXYYXYYYXYXY,1027,69120
12,XXYYXYYYXYYX,-1063,69120
12,XXYYXYYYXYYY,-527,103680
12,XXYYXYYYYXXX,127,103680
12,XXYYXYYYYXXY,-151,69120
12,XXYYXYYYYXYX,511,69120
12,XXYYXYYYYXYY,233,34560
12,XXYYXYYYYYXX,-53,34560
12,XXYYXYYYYYXY,-37,9600
12,XXYYXYYYYYYX,17,21600
12,XXYYXYYYYYYY,-11,1451520
12,XXYYYXXXXXXX,1,1451520
12,XXYYYXXXXXXY,7,86400
12,XXYYYXXXXXYX,-1,2700
12,XXYYYXXXXXYY,-1,2700
12,XXYYYXXXXYXX,7,11520
12,XXYYYXXXXYXY,1,2560
12,XXYYYXXXXYYX,19,23040
12,XXYYYXXXXYYY,7,11520
12,XXYYYXXXYXXX,-41,103680
12,XXYYYXXXYXXY,121,69120
12,XXYYYXXXYXYX,-103,23040
12,XXYYYXXXYXYY,-49,11520
12,XXYYYXXXYYXX,53,34560
12,XXYYYXXXYYXY,67,8640
12,XXYYYXXXYYYX,-3,640
12,XXYYYXXXYYYY,-97,207360
12,XXYYYXXYXXXX,11,207360
12,XXYYYXXYXXXY,-61,34560
12,XXYYYXXYXXYX,97,34560
12,XXYYYXXYXXYY,97,34560
12,XXYYYXXYXYXY,-373,46080
12,XXYYYXXYXYYX,373,46080
12,XXYYYXXYXYYY,7,2592
12,XXYYYXXYYXXX,-43,51840
12,XXYYYXXYYXXY,-1,138240
12,XXYYYXXYYXYX,-343,138240
12,XXYYYXXYYXYY,-43,17280
12,XXYYYXXYYYXY,-37,34560
12,XXYYYXXYYYYX,37,34560
12,XXYYYXXYYYYY,-5,41472
12,XXYYYXYXXXXX,31,1036800
12,XXYYYXYXXXXY,1,1280
12,XXYYYXYXXXYX,-73,34560
12,XXYYYXYXXXYY,-73,34560
12,XXYYYXYXXYXX,7,2880
12,XXYYYXYXXYXY,499,138240
12,XXYYYXYXXYYX,173,138240
12,XXYYYXYXXYYY,101,51840
12,XXYYYXYXYXXX,-7,5184
12,XXYYYXYXYXXY,877,138240
12,XXYYYXYXYXYX,-253,15360
12,XXYYYXYXYXYY,-7,432
12,XXYYYXYXYYXX,7,1152
12,XXYYYXYXYYXY,1001,34560
12,XXYYYXYXYYYX,-581,34560
12,XXYYYXYXYYYY,-301,207360
12,XXYYYXYYXXXX,83,207360
12,XXYYYXYYXXXY,-37,8640
12,XXYYYXYYXXYX,131,17280
12,XXYYYXYYXXYY,131,17280
12,XXYYYXYYXYXX,1,11520
12,XXYYYXYYXYXY,-1409,69120
12,XXYYYXYYXYYX,1421,69120
12,XXYYYXYYXYYY,721,103680
12,XXYYYXYYYXXX,-37,20736
12,XXYYYXYYYXXY,7,2560
12,XXYYYXYYYXYX,-757,69120
12,XXYYYXYYYXYY,-383,34560
12,XXYYYXYYYYXX,11,3840
12,XXYYYXYYYYXY,133,17280
12,XXYYYXYYYYYX,-17,8640
12,XXYYYXYYYYYY,11,1036800
12,XXYYYYXXXXXX,-1,1036800
12,XXYYYYXXXXXY,-73,259200
12,XXYYYYXXXXYX,13,12960
12,XXYYYYXXXXYY,13,12960
12,XXYYYYXXXYXX,-139,103680
12,XXYYYYXXXYXY,-359,207360
12,XXYYYYXXXYYX,-197,207360
12,XXYYYYXXXYYY,-139,103680
12,XXYYYYXXYXXX,83,103680
12,XXYYYYXXYXXY,-23,13824
12,XXYYYYXXYXYX,47,7680
12,XXYYYYXXYXYY,5,768
12,XXYYYYXXYYXX,-71,34560
12,XXYYYYXXYYXY,-17,1728
12,XXYYYYXXYYYX,11,1920
12,XXYYYYXXYYYY,139,207360
12,XXYYYYXYXXXX,-41,207360
12,XXYYYYXYXXXY,13,17280
12,XXYYYYXYXXYX,-7,8640
12,XXYYYYXYXXYY,-7,8640
12,XXYYYYXYXYXX,-7,3840
12,XXYYYYXYXYXY,41,13824
12,XXYYYYXYXYYX,-457,69120
12,XXYYYYXYXYYY,-421,103680
12,XXYYYYXYYXXX,113,103680
12,XXYYYYXYYXXY,-13,13824
12,XXYYYYXYYXYX,163,23040
12,XXYYYYXYYXYY,311,34560
12,XXYYYYXYYYXX,-11,3840
12,XXYYYYXYYYXY,-29,3456
12,XXYYYYXYYYYX,23,8640
12,XXYYYYXYYYYY,-61,1036800
12,XXYYYYYXXXXX,11,1036800
12,XXYYYYYXXXXY,7,17280
12,XXYYYYYXXXYX,-1,960
12,XXYYYYYXXXYY,-1,960
12,XXYYYYYXXYXX,31,34560
12,XXYYYYYXXYXY,161,69120
12,XXYYYYYXXYYX,-37,69120
12,XXYYYYYXXYYY,83,103680
12,XXYYYYYXYXXX,-19,103680
12,XXYYYYYXYXXY,1,2560
12,XXYYYYYXYXYX,-19,7680
12,XXYYYYYXYXYY,-25,6912
12,XXYYYYYXYYXX,53,34560
12,XXYYYYYXYYXY,3,640
12,XXYYYYYXYYYX,-7,4320
12,XXYYYYYXYYYY,31,207360
12,XXYYYYYYXXXX,-1,41472
12,XXYYYYYYXXXY,-1,3840
12,XXYYYYYYXXYX,17,34560
12,XXYYYYYYXXYY,17,34560
12,XXYYYYYYXYXX,-1,2880
12,XXYYYYYYXYXY,-1,1080
12,XXYYYYYYXYYX,1,4320
12,XXYYYYYYXYYY,-1,6480
12,XXYYYYYYYXXX,1,51840
12,XXYYYYYYYXYX,1,17280
12,XXYYYYYYYXYY,1,17280
12,XXYYYYYYYYXY,1,151200
12,XXYYYYYYYYYX,-1,151200
12,XXYYYYYYYYYY,1,8709120
12,XYXXXXXXXXXX,-1,43545600
12,XYXXXXXXXXXY,-1,1814400
12,XYXXXXXXXYXX,1,151200
12,XYXXXXXXXYXY,1,151200
12,XYXXXXXXXYYX,1,151200
12,XYXXXXXXXYYY,1,151200
12,XYXXXXXXYXXX,-1,64800
12,XYXXXXXXYXXY,-11,172800
